codigo_asignatura,asignatura,planes,tipologia,creditos,grupo,actividad,profesores,cupos_disponibles,jornada,dia,hora_inicio,hora_fin,salon,edificio,tipo_espacio,salon_nombre,fecha
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Sandra Patricia Rodriguez Castañeda,0,DIURNO,MARTES,18:00,20:00,401-101,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-101,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Sandra Patricia Rodriguez Castañeda,0,DIURNO,MIÉRCOLES,18:00,20:00,453-105,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-105,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Sandra Patricia Rodriguez Castañeda,0,DIURNO,JUEVES,18:00,20:00,453-415,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-415,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Sandra Patricia Rodriguez Castañeda,0,DIURNO,SÁBADO,07:00,11:00,311-301,311 - Lauchlin Currie,SALON,AULA,27/08/2026 - 12/12/2026
2011183,Intercambio academico internacional,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,0,(1) Grupo 1,CLASE TEORICA,Docente Ajuste Resto,0,DIURNO,,,,,,,,
2026630,Intercambio académico internacional - II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,0,(1) Grupo 1,,Docente Ajuste Resto,0,DIURNO,,,,,,,,
2026631,Intercambio académico internacional - II prórroga,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,0,(1) Grupo 1,,Docente Ajuste Resto,0,DIURNO,,,,,,,,
2028821,Intercambio académico internacional - III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,0,(1) Grupo 1,,Docente Ajuste Resto,0,DIURNO,,,,,,,,
2028822,Intercambio académico internacional - III prórroga,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,0,(1) Grupo 1,,Docente Ajuste Resto,0,DIURNO,,,,,,,,
2014269,Intercambio academico internacional prorroga,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,0,(1) Grupo 1,CLASE TEORICA,Docente Ajuste Resto,0,DIURNO,,,,,,,,
2011283,Intercambio Académico Nacional estudiante de PREGRADO,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,0,(1) Grupo 1,CLASE TEORICA,Docente Ajuste Resto,0,DIURNO,,,,,,,,
2023216,Introducción a la astronomía,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Eduard Alexis Larrañaga Rubio; DAVID FELIPE BAMBAGUE SICHACA,40,DIURNO,MARTES,07:00,09:00,413-116,413 - Belisario Ruiz Wilches,SALON,SALA DE VIDEOCONFERENCIAS,27/08/2026 - 12/12/2026
2023216,Introducción a la astronomía,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Eduard Alexis Larrañaga Rubio; DAVID FELIPE BAMBAGUE SICHACA,40,DIURNO,JUEVES,07:00,09:00,413-116,413 - Belisario Ruiz Wilches,SALON,SALA DE VIDEOCONFERENCIAS,27/08/2026 - 12/12/2026
2023216,Introducción a la astronomía,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2,CLASE TEORICA,Eduard Alexis Larrañaga Rubio; DAVID FELIPE BAMBAGUE SICHACA,40,DIURNO,MIÉRCOLES,07:00,09:00,413-116,413 - Belisario Ruiz Wilches,SALON,SALA DE VIDEOCONFERENCIAS,27/08/2026 - 12/12/2026
2023216,Introducción a la astronomía,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2,CLASE TEORICA,Eduard Alexis Larrañaga Rubio; DAVID FELIPE BAMBAGUE SICHACA,40,DIURNO,VIERNES,07:00,09:00,413-116,413 - Belisario Ruiz Wilches,SALON,SALA DE VIDEOCONFERENCIAS,27/08/2026 - 12/12/2026
2025981,Introducción a la cultura contemporánea de alemania,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1 - Introducción a la cultura Contemporanea Alemana,CLASE TEORICA,Mathias Diederich,26,DIURNO,,,,,,,,
2025981,Introducción a la cultura contemporánea de alemania,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(2) Grupo 2 - Introducción a la cultura Contemporanea Alemana,CLASE TEORICA,Mathias Diederich,25,DIURNO,,,,,,,,
2025053,Introducción a la cultura coreana,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,,No informado,50,DIURNO,MARTES,11:00,13:00,225-207,225 - Rogelio Salmona,SALON,SALON 207,27/08/2026 - 16/12/2026
2025053,Introducción a la cultura coreana,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,,No informado,50,DIURNO,JUEVES,11:00,13:00,212-104,212 - José Agustín Blanco Barros,SALON,AULA 104,27/08/2026 - 16/12/2026
2029556,Introducción a la cultura húngara,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,,Zsoka Horvath,50,DIURNO,LUNES,14:00,16:00,,,,,27/08/2026 - 16/12/2026
2029556,Introducción a la cultura húngara,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,,Zsoka Horvath,50,DIURNO,MIÉRCOLES,14:00,16:00,225-AULA2,225 - Rogelio Salmona,SALON,AULA 2,27/08/2026 - 16/12/2026
2029615,"Italiano, historia, sociedad y cultura",2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,"(1) Grupo 1 - Italiano, historia, sociedad y cultura",,Pablo Reyes Pozzi,37,DIURNO,,,,,,,,
2022631,Italiano II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2 - Italiano Electivo II,CLASE TEORICA,Pablo Reyes Pozzi,22,DIURNO,,,,,,,,
2021471,Japonés I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Japonés Electivo I,CLASE TEORICA,Yeny Mireya Echeverria Barajas,27,DIURNO,MARTES,07:00,09:00,225-105,225 - Rogelio Salmona,SALON,SALON 105,27/08/2026 - 12/12/2026
2021471,Japonés I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Japonés Electivo I,CLASE TEORICA,Yeny Mireya Echeverria Barajas,27,DIURNO,JUEVES,07:00,09:00,225-104,225 - Rogelio Salmona,SALON,SALON 104,27/08/2026 - 12/12/2026
2021472,Japonés II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Japonés Electivo II,CLASE TEORICA,Yeny Mireya Echeverria Barajas,26,DIURNO,MARTES,14:00,16:00,225-103,225 - Rogelio Salmona,SALON,SALON 103,27/08/2026 - 12/12/2026
2021472,Japonés II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Japonés Electivo II,CLASE TEORICA,Yeny Mireya Echeverria Barajas,26,DIURNO,JUEVES,14:00,16:00,,,,,27/08/2026 - 12/12/2026
2021473,Japonés III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Japonés Electivo III,CLASE TEORICA,Yeny Mireya Echeverria Barajas,25,DIURNO,MARTES,16:00,18:00,225-108,225 - Rogelio Salmona,SALON,SALON 108,27/08/2026 - 12/12/2026
2021473,Japonés III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Japonés Electivo III,CLASE TEORICA,Yeny Mireya Echeverria Barajas,25,DIURNO,JUEVES,16:00,18:00,225-106,225 - Rogelio Salmona,SALON,SALON 106,27/08/2026 - 12/12/2026
2029790,L amérique latine dans le monde,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) GRUPO 1,CLASE TEORICA,GIOVANNI MOLANO CRUZ,20,DIURNO,MARTES,14:00,17:00,224-2021,224 - Manuel Ancizar,SALON,SALON DE CLASE - IEPRI,24/08/2026 - 17/12/2026
2023919,La clínica del caso,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - 2023919,CLASE TEORICA,Alvaro Daniel Reyes Gomez,55,DIURNO,LUNES,07:00,10:00,212-104,212 - José Agustín Blanco Barros,SALON,AULA 104,24/08/2026 - 17/12/2026
2029046,La desaparición y búsqueda de personas en el contexto y en razón del conflicto armado en Colombia,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Remota - Sede Bogotá,CLASE TEORICA,Maria Clemencia Del Pilar Castro Vergara; Sebastian Cuellar Sarmiento; Claudia Patricia Sierra Pardo,250,DIURNO,VIERNES,07:00,10:00,,,,,27/08/2026 - 16/12/2026
2028036,La dimensión espacial del capital: la economía política de la tenencia de la tierra,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,WILLIAM CHAVARRO ROJAS,46,DIURNO,MIÉRCOLES,09:00,11:00,310-121,310 - Antonio García Nossa,AUDITORIO,AUDITORIO AUXILIAR 1,27/08/2026 - 16/12/2026
2028036,La dimensión espacial del capital: la economía política de la tenencia de la tierra,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,WILLIAM CHAVARRO ROJAS,46,DIURNO,VIERNES,09:00,11:00,310-121,310 - Antonio García Nossa,AUDITORIO,AUDITORIO AUXILIAR 1,27/08/2026 - 16/12/2026
2026611,Las industrias creativas y su visión desde el derecho de autor y los derechos conexos,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,,German Dario Florez Acero,25,DIURNO,LUNES,18:00,21:00,610-208,610 - CISU - Centro de Integración de Servicios Universitarios,,AULA 208,27/08/2026 - 17/12/2026
2029557,Lengua húngara I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,,Zsoka Horvath,25,DIURNO,LUNES,09:00,11:00,,,,,27/08/2026 - 16/12/2026
2029557,Lengua húngara I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,,Zsoka Horvath,25,DIURNO,MIÉRCOLES,09:00,11:00,225-106,225 - Rogelio Salmona,SALON,SALON 106,27/08/2026 - 16/12/2026
2029844,Lengua húngara II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,Zsoka Horvath,25,DIURNO,MARTES,14:00,16:00,,,,,27/08/2026 - 16/12/2026
2029844,Lengua húngara II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,Zsoka Horvath,25,DIURNO,JUEVES,14:00,16:00,,,,,27/08/2026 - 16/12/2026
2023240,Lengua Inga,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Francelina Muchavisoy Becerra,20,DIURNO,MARTES,16:00,18:00,212-406,212 - José Agustín Blanco Barros,SALON,AULA 406,24/08/2026 - 17/12/2026
2023240,Lengua Inga,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Francelina Muchavisoy Becerra,20,DIURNO,JUEVES,16:00,18:00,212-406,212 - José Agustín Blanco Barros,SALON,AULA 406,24/08/2026 - 17/12/2026
2029611,Lengua inga II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,,Francelina Muchavisoy Becerra,20,DIURNO,MARTES,14:00,16:00,,,,,24/08/2026 - 17/12/2026
2029611,Lengua inga II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,,Francelina Muchavisoy Becerra,20,DIURNO,JUEVES,14:00,16:00,,,,,24/08/2026 - 17/12/2026
2023241,Lengua y Cultura Wayuu I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Rafael Segundo Mercado Epieyu,20,DIURNO,LUNES,16:00,18:00,,,,,27/08/2026 - 12/12/2026
2023241,Lengua y Cultura Wayuu I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Rafael Segundo Mercado Epieyu,20,DIURNO,MIÉRCOLES,16:00,18:00,,,,,27/08/2026 - 12/12/2026
2016253,Lingüística Italiana,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Lingüística Italiana,,Rodolfo Suarez Ortega,26,DIURNO,MIÉRCOLES,11:00,13:00,229-105,229 - Howard Rochester,SALON,SALA DE VIDEO 2,27/08/2026 - 12/12/2026
2016253,Lingüística Italiana,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Lingüística Italiana,,Rodolfo Suarez Ortega,26,DIURNO,VIERNES,11:00,13:00,205-204,205 - Orlando Fals Borda,SALON,AULA 204,27/08/2026 - 12/12/2026
2022221,Literatura y cinematografia,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Juan Diego Antonio Pablo Caicedo Gonzalez,90,DIURNO,JUEVES,14:00,18:00,303C-422,303 - EDIFICIO DE LAS ARTES SEDE BOGOTA,AUDITORIO,AUDITORIO 2,27/08/2026 - 16/12/2026
2027191,"Medios de comunicación, política criminal y justicia penal",2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 (2026-2S),,MIGUEL ANTONIO MORÓN CAMPOS,20,DIURNO,MIÉRCOLES,18:00,21:00,201-119,201 - Arturo Valencia Zea,SALON,SALON DE CLASE,27/08/2026 - 17/12/2026
2025703,Migraciones y relaciones étnicas,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,Maguemati Wabgou,50,DIURNO,MARTES,14:00,17:00,201-211,201 - Arturo Valencia Zea,SALON,SALON DE CLASE,27/08/2026 - 16/12/2026
2022225,Movilidad y transporte urbano,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,Ricardo Montezuma Enriquez,100,DIURNO,LUNES,09:00,11:00,303C-422,303 - EDIFICIO DE LAS ARTES SEDE BOGOTA,AUDITORIO,AUDITORIO 2,27/08/2026 - 16/12/2026
2026688,Movimientos juveniles estudiantiles actuales,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,,Fabian Rodolfo Acosta Sanchez,30,DIURNO,MIÉRCOLES,14:00,16:00,610-109,610 - CISU - Centro de Integración de Servicios Universitarios,,AULA 109,27/08/2026 - 12/12/2026
2026688,Movimientos juveniles estudiantiles actuales,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,,Fabian Rodolfo Acosta Sanchez,30,DIURNO,JUEVES,14:00,16:00,610-109,610 - CISU - Centro de Integración de Servicios Universitarios,,AULA 109,27/08/2026 - 12/12/2026
2024006,"Muerte, duelo y venganza",2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,"(1) GRUPO 1 (Muerte, duelo y venganza - 2024006)",CLASE TEORICA,Maria Alejandra Tapia Millan,55,DIURNO,MARTES,10:00,13:00,,,,,24/08/2026 - 17/12/2026
2024994,Nanotecnología y Medicina,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1,,Aleida Dianey Clavijo Grimaldo,20,DIURNO,JUEVES,07:00,09:00,EXT-BOG,ESPACIOS EXTERNOS DE LA UNIVERSIDAD,SALON,NO NECESITA SALON,27/08/2026 - 17/12/2026
2022229,Narración gráfica,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1,CLASE TEORICO PRACTICA,Bernardo Rincon Martinez,28,DIURNO,MIÉRCOLES,14:00,17:00,303B-401C,303 - EDIFICIO DE LAS ARTES SEDE BOGOTA,TALLER,TALLER ABIERTO C,27/08/2026 - 16/12/2026
2024221,Nasa yuwe y pensamiento nasa,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,ISAAC QUILCUE PUMBA,20,DIURNO,VIERNES,07:00,10:00,212-406,212 - José Agustín Blanco Barros,SALON,AULA 406,24/08/2026 - 17/12/2026
2028288,Nasa Yuwe y pensamiento Nasa II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1,CLASE TEORICA,ISAAC QUILCUE PUMBA,18,DIURNO,VIERNES,10:00,13:00,,,,,24/08/2026 - 17/12/2026
2023217,Objetos astrofísicos,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 01,,Benjamin Calvo Mozo,40,DIURNO,LUNES,09:00,11:00,413-116,413 - Belisario Ruiz Wilches,SALON,SALA DE VIDEOCONFERENCIAS,27/08/2026 - 12/12/2026
2023217,Objetos astrofísicos,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 01,,Benjamin Calvo Mozo,40,DIURNO,MIÉRCOLES,09:00,11:00,413-116,413 - Belisario Ruiz Wilches,SALON,SALA DE VIDEOCONFERENCIAS,27/08/2026 - 12/12/2026
2029650,One Health: una visión integral en salud,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,1,(1) Grupo 1 - Clase presencial,CLASE TEORICA,CLAUDIA MARINA MUÑOZ DIAZ,50,DIURNO,MIÉRCOLES,14:00,16:00,DE BIOTECNOLOGIA,224-2146,AUDITORIO,AUDITORIO MULTIPLE DE POSGRADO- INST,27/08/2026 - 16/12/2026
2028465,Para aficionados,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial - Sede Bogotá,CLASE TEORICA,Egberto Bermudez Cujar,200,DIURNO,MIÉRCOLES,09:00,11:00,,,,,27/08/2026 - 17/12/2026
2021160,Partículas y cosmología,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Remota - Sede Bogotá,CLASE TEORICA,Jairo Alexis Rodriguez Lopez,200,DIURNO,LUNES,07:00,09:00,EXT-BOG,ESPACIOS EXTERNOS DE LA UNIVERSIDAD,SALON,NO NECESITA SALON,27/08/2026 - 16/12/2026
2021160,Partículas y cosmología,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Remota - Sede Bogotá,CLASE TEORICA,Jairo Alexis Rodriguez Lopez,200,DIURNO,MIÉRCOLES,07:00,09:00,EXT-BOG,ESPACIOS EXTERNOS DE LA UNIVERSIDAD,SALON,NO NECESITA SALON,27/08/2026 - 16/12/2026
2029728,Pensamiento Conservador Contemporáneo,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) GRUPO 1,CLASE TEORICA,Ivonne Patricia Leon Peñuela; Julio Rafael Quiñones Paez,35,DIURNO,MIÉRCOLES,14:00,17:00,610-225,610 - CISU - Centro de Integración de Servicios Universitarios,,AULA 225,24/08/2026 - 17/12/2026
2025665,Pensamiento fotográfico,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Natalia Gutierrez Echeverry,20,DIURNO,MARTES,14:00,17:00,314-205,314 - CINVA,OFICINA,SALON 205 EDIFICIO SINDU,27/08/2026 - 16/12/2026
2029896,Planeacion publica en entornos controlados de prueba sandbox intersectoriales,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) GRUPO 1,CLASE TEORICA,No informado,25,DIURNO,,,,,,,,
2021478,Portugues I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Portugués Electivo I,CLASE TEORICA,Lina Lucia Oliveira Da Silva,28,DIURNO,MARTES,14:00,16:00,205-204,205 - Orlando Fals Borda,SALON,AULA 204,27/08/2026 - 12/12/2026
2021478,Portugues I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Portugués Electivo I,CLASE TEORICA,Lina Lucia Oliveira Da Silva,28,DIURNO,JUEVES,14:00,16:00,225-106,225 - Rogelio Salmona,SALON,SALON 106,27/08/2026 - 12/12/2026
2021479,Portugues II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Portugués Electivo II,CLASE TEORICA,Lina Lucia Oliveira Da Silva,25,DIURNO,MARTES,16:00,18:00,212-210,212 - José Agustín Blanco Barros,SALON,AULA 210,27/08/2026 - 12/12/2026
2021479,Portugues II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Portugués Electivo II,CLASE TEORICA,Lina Lucia Oliveira Da Silva,25,DIURNO,JUEVES,16:00,18:00,229-105,229 - Howard Rochester,SALON,SALA DE VIDEO 2,27/08/2026 - 12/12/2026
2021480,Portugués III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,No informado,9,DIURNO,LUNES,11:00,13:00,225-106,225 - Rogelio Salmona,SALON,SALON 106,27/08/2026 - 12/12/2026
2021480,Portugués III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,No informado,9,DIURNO,VIERNES,11:00,13:00,225-106,225 - Rogelio Salmona,SALON,SALON 106,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Laura Vivian Gutierrez Perez,0,DIURNO,LUNES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Laura Vivian Gutierrez Perez,0,DIURNO,MARTES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Laura Vivian Gutierrez Perez,0,DIURNO,MIÉRCOLES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Laura Vivian Gutierrez Perez,0,DIURNO,JUEVES,07:00,09:00,454-305,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-305,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Laura Vivian Gutierrez Perez,0,DIURNO,VIERNES,07:00,09:00,453-113,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-113,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Laura Vivian Gutierrez Perez,0,DIURNO,SÁBADO,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Daniela Viola,0,DIURNO,LUNES,18:00,20:00,,,,,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Daniela Viola,0,DIURNO,MARTES,18:00,20:00,401-207,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-207,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Daniela Viola,0,DIURNO,MIÉRCOLES,18:00,20:00,453-315,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-315,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Daniela Viola,0,DIURNO,JUEVES,18:00,20:00,453-109,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-109,27/08/2026 - 12/12/2026
2026065,Português Intensivo I - Internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Daniela Viola,0,DIURNO,SÁBADO,07:00,11:00,311-103,311 - Lauchlin Currie,SALON,AULA,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,JACINEIDE DA CRUZ CONCEIÇÃO,0,DIURNO,LUNES,07:00,09:00,453-411,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-411,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,JACINEIDE DA CRUZ CONCEIÇÃO,0,DIURNO,MARTES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,JACINEIDE DA CRUZ CONCEIÇÃO,0,DIURNO,MIÉRCOLES,07:00,09:00,454-202,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-202,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,JACINEIDE DA CRUZ CONCEIÇÃO,0,DIURNO,JUEVES,07:00,09:00,225-207,225 - Rogelio Salmona,SALON,SALON 207,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,JACINEIDE DA CRUZ CONCEIÇÃO,0,DIURNO,VIERNES,07:00,09:00,453-111,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-111,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,JACINEIDE DA CRUZ CONCEIÇÃO,0,DIURNO,SÁBADO,07:00,09:00,471-112,471 - José Félix Patiño Restrepo,SALON,SALON,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,JANIO VASCONCELOS PEREIRA,0,DIURNO,LUNES,18:00,20:00,401-203,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-203,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,JANIO VASCONCELOS PEREIRA,0,DIURNO,MARTES,18:00,20:00,453-409,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-409,27/08/2026 - 12/12/2026
